              Bogotá   '2020-06-11'   '7364'
              Bogotá   '2020-06-18'   '7507'
              Bogotá   '2020-06-25'   '8631'
              Bogotá   '2020-07-02'   '0157'
              Bogotá   '2020-07-09'   '3182'
              Bogotá   '2020-07-16'   '2584'
              Bogotá   '2020-07-23'   '5717'
              Bogotá   '2020-07-30'   '5068'
              Bogotá   '2020-08-06'   '1379'
              Bogotá   '2020-08-13'   '9095'
              Bogotá   '2020-08-20'   '4503'
              Bogotá   '2020-08-27'   '4106'
              Bogotá   '2020-09-03'   '4508'
              Bogotá   '2020-09-10'   '4140'
              Bogotá   '2020-09-17'   '0142'
              Bogotá   '2020-09-24'   '4330'
              Bogotá   '2020-10-01'   '9730'
              Bogotá   '2020-10-08'   '1289'
              Bogotá   '2020-10-15'   '4579'
              Bogotá   '2020-10-22'   '1792'
              Bogotá   '2020-10-29'   '2727'
              Bogotá   '2020-11-05'   '8289'
              Bogotá   '2020-11-12'   '1116'
              Bogotá   '2020-11-19'   '7050'
              Bogotá   '2020-11-26'   '1588'
              Bogotá   '2020-12-03'   '4760'
              Bogotá   '2020-12-10'   '2420'
              Bogotá   '2020-12-17'   '9074'
              Bogotá   '2020-12-24'   '4156'
              Bogotá   '2020-12-31'   '3552'
              Bogotá   '2021-01-07'   '2524'
              Bogotá   '2021-01-14'   '1032'
              Bogotá   '2021-01-21'   '9318'
              Bogotá   '2021-01-28'   '3818'
              Bogotá   '2021-02-04'   '8238'
              Bogotá   '2021-02-11'   '9458'
              Bogotá   '2021-02-18'   '5551'
              Bogotá   '2021-02-25'   '8477'
              Bogotá   '2021-03-04'   '3785'
              Bogotá   '2021-03-11'   '8732'
              Bogotá   '2021-03-18'   '3081'
              Bogotá   '2021-03-25'   '2400'
            NOT FOR:   '2021-03-26'
            NOT FOR:   '2021-03-27'
            NOT FOR:   '2021-03-28'
            NOT FOR:   '2021-03-29'
            NOT FOR:   '2021-03-30'
            NOT FOR:   '2021-03-31'
            NOT FOR:   '2021-04-01'
            NOT FOR:   '2021-04-02'
            NOT FOR:   '2021-04-03'
            NOT FOR:   '2021-04-04'
            NOT FOR:   '2021-04-05'
            NOT FOR:   '2021-04-06'
            NOT FOR:   '2021-04-07'
              Bogotá   '2021-04-08'   '0803'
              Bogotá   '2021-04-15'   '2347'
              Bogotá   '2021-04-22'   '3866'
              Bogotá   '2021-04-29'   '3596'
              Bogotá   '2021-05-06'   '0941'
              Bogotá   '2021-05-13'   '4737'
              Bogotá   '2021-05-20'   '0064'
              Bogotá   '2021-05-27'   '9115'
              Bogotá   '2021-06-03'   '9357'
              Bogotá   '2021-06-10'   '6935'
              Bogotá   '2021-06-17'   '5210'
              Bogotá   '2021-06-24'   '7190'
              Bogotá   '2021-07-01'   '9169'
              Bogotá   '2021-07-08'   '6671'
              Bogotá   '2021-07-15'   '5009'
              Bogotá   '2021-07-22'   '9264'
